index,target,tags,irrelevant_tags
29156,7,wrench,wrench
23129,4,ocean,ocean
49326,3,equation,equation
33902,4,ocean,ocean
26369,9,democracy,democracy
37730,9,democracy,democracy
46196,1,guitar,guitar
16052,2,mountain,mountain
54618,5,tiger,tiger
22232,2,mountain,mountain
28703,5,tiger,tiger
5468,0,apple,apple
20537,2,mountain,mountain
34855,5,tiger,tiger
54875,9,democracy,democracy
21534,6,satellite,satellite
14262,0,apple,apple
44625,0,apple,apple
237,6,satellite,satellite
39958,4,ocean,ocean
39605,4,ocean,ocean
25419,4,ocean,ocean
56618,7,wrench,wrench
24812,9,democracy,democracy
20742,3,equation,equation
35461,2,mountain,mountain
46267,9,democracy,democracy
24084,9,democracy,democracy
9347,7,wrench,wrench
49414,9,democracy,democracy
57136,1,guitar,guitar
31529,6,satellite,satellite
24936,7,wrench,wrench
14677,5,tiger,tiger
25746,5,tiger,tiger
46687,3,equation,equation
13717,4,ocean,ocean
50466,6,satellite,satellite
39477,9,democracy,democracy
42484,2,mountain,mountain
51476,8,nebula,nebula
34992,3,equation,equation
8807,5,tiger,tiger
40280,3,equation,equation
28904,8,nebula,nebula
22974,6,satellite,satellite
6037,9,democracy,democracy
53869,2,mountain,mountain
4691,6,satellite,satellite
36595,3,equation,equation
57654,5,tiger,tiger
50891,3,equation,equation
6436,7,wrench,wrench
56123,6,satellite,satellite
58966,8,nebula,nebula
1577,8,nebula,nebula
35331,5,tiger,tiger
55831,7,wrench,wrench
33110,9,democracy,democracy
36479,3,equation,equation
50223,8,nebula,nebula
42105,6,satellite,satellite
10207,0,apple,apple
19710,8,nebula,nebula
55300,6,satellite,satellite
21843,3,equation,equation
7077,0,apple,apple
21028,7,wrench,wrench
17122,6,satellite,satellite
37506,3,equation,equation
18058,6,satellite,satellite
26577,2,mountain,mountain
17569,1,guitar,guitar
24441,1,guitar,guitar
7672,2,mountain,mountain
18418,4,ocean,ocean
4222,1,guitar,guitar
24353,9,democracy,democracy
35989,4,ocean,ocean
46178,8,nebula,nebula
3836,3,equation,equation
41710,4,ocean,ocean
59086,7,wrench,wrench
9734,2,mountain,mountain
53049,1,guitar,guitar
29964,5,tiger,tiger
26842,9,democracy,democracy
43442,7,wrench,wrench
25304,8,nebula,nebula
13109,9,democracy,democracy
39664,9,democracy,democracy
23534,3,equation,equation
54345,7,wrench,wrench
31491,8,nebula,nebula
11367,9,democracy,democracy
3744,3,equation,equation
49274,5,tiger,tiger
42086,7,wrench,wrench
23287,3,equation,equation
36586,2,mountain,mountain
52837,6,satellite,satellite
1385,0,apple,apple
39112,9,democracy,democracy
51811,0,apple,apple
49849,4,ocean,ocean
43726,7,wrench,wrench
30124,1,guitar,guitar
50352,8,nebula,nebula
3129,0,apple,apple
18736,0,apple,apple
59439,2,mountain,mountain
31651,2,mountain,mountain
18248,5,tiger,tiger
32126,3,equation,equation
57169,3,equation,equation
11028,5,tiger,tiger
42173,8,nebula,nebula
18908,0,apple,apple
54233,5,tiger,tiger
40136,1,guitar,guitar
9153,2,mountain,mountain
19919,0,apple,apple
54899,1,guitar,guitar
17811,2,mountain,mountain
35182,9,democracy,democracy
47432,9,democracy,democracy
19537,5,tiger,tiger
49160,6,satellite,satellite
3104,9,democracy,democracy
55929,2,mountain,mountain
24113,7,wrench,wrench
53520,2,mountain,mountain
747,2,mountain,mountain
9300,1,guitar,guitar
28850,6,satellite,satellite
5975,2,mountain,mountain
31022,7,wrench,wrench
41456,8,nebula,nebula
45583,4,ocean,ocean
43251,3,equation,equation
17888,6,satellite,satellite
42661,5,tiger,tiger
29059,5,tiger,tiger
53069,2,mountain,mountain
31528,8,nebula,nebula
17128,0,apple,apple
27632,0,apple,apple
39860,9,democracy,democracy
29393,3,equation,equation
28888,9,democracy,democracy
58233,5,tiger,tiger
27183,1,guitar,guitar
31397,8,nebula,nebula
40215,4,ocean,ocean
32970,4,ocean,ocean
59174,8,nebula,nebula
37805,8,nebula,nebula
58384,5,tiger,tiger
18299,1,guitar,guitar
59105,5,tiger,tiger
7692,1,guitar,guitar
7426,2,mountain,mountain
6661,4,ocean,ocean
52991,4,ocean,ocean
48626,4,ocean,ocean
30923,9,democracy,democracy
26355,9,democracy,democracy
9342,4,ocean,ocean
638,2,mountain,mountain
19208,5,tiger,tiger
11066,3,equation,equation
58412,2,mountain,mountain
12450,5,tiger,tiger
42131,8,nebula,nebula
51781,2,mountain,mountain
40832,9,democracy,democracy
28009,4,ocean,ocean
8010,5,tiger,tiger
1149,2,mountain,mountain
38088,8,nebula,nebula
19403,4,ocean,ocean
46834,7,wrench,wrench
41405,2,mountain,mountain
9920,8,nebula,nebula
31961,2,mountain,mountain
3627,0,apple,apple
23678,7,wrench,wrench
5066,1,guitar,guitar
2091,6,satellite,satellite
6368,7,wrench,wrench
33207,6,satellite,satellite
4694,2,mountain,mountain
9234,2,mountain,mountain
54626,9,democracy,democracy
17308,5,tiger,tiger
23362,5,tiger,tiger
3153,5,tiger,tiger
33800,3,equation,equation
45543,8,nebula,nebula
23868,2,mountain,mountain
58029,5,tiger,tiger
10863,1,guitar,guitar
39935,7,wrench,wrench
610,3,equation,equation
51929,3,equation,equation
28250,1,guitar,guitar
25269,9,democracy,democracy
49329,9,apple,apple
55232,0,apple,apple
43221,7,wrench,wrench
25917,1,guitar,guitar
15393,4,ocean,ocean
19899,3,equation,equation
57184,1,guitar,guitar
34794,6,satellite,satellite
33981,3,equation,equation
3693,8,nebula,nebula
32805,0,apple,apple
49742,4,ocean,ocean
51491,1,guitar,guitar
30314,6,satellite,satellite
55914,7,wrench,wrench
29561,8,nebula,nebula
50946,1,guitar,guitar
30035,8,nebula,nebula
51587,6,satellite,satellite
14370,6,satellite,satellite
34672,0,apple,apple
50989,2,mountain,mountain
18426,8,nebula,nebula
32206,0,apple,apple
28517,2,mountain,mountain
56706,1,guitar,guitar
56958,8,nebula,nebula
5014,5,tiger,tiger
40530,8,nebula,nebula
30110,2,mountain,mountain
5943,8,nebula,nebula
24122,7,wrench,wrench
33388,4,ocean,ocean
18388,5,tiger,tiger
44565,5,tiger,tiger
24763,2,mountain,mountain
34146,6,satellite,satellite
40054,0,apple,apple
1373,9,democracy,democracy
2305,2,mountain,mountain
2816,6,satellite,satellite
11273,8,nebula,nebula
37692,0,apple,apple
45311,1,guitar,guitar
49546,1,guitar,guitar
21715,0,apple,apple
46773,8,nebula,nebula
50003,7,wrench,wrench
10366,6,satellite,satellite
27848,2,mountain,mountain
14416,3,equation,equation
16712,3,equation,equation
54774,6,satellite,satellite
42047,0,apple,apple
48172,4,ocean,ocean
5060,4,ocean,ocean
43154,3,equation,equation
43080,4,ocean,ocean
44436,3,equation,equation
57352,1,guitar,guitar
45422,2,mountain,mountain
11350,4,ocean,ocean
50612,7,wrench,wrench
19456,5,tiger,tiger
47964,3,equation,equation
41375,8,nebula,nebula
41737,1,guitar,guitar
50536,4,ocean,ocean
33184,8,nebula,nebula
46191,1,guitar,guitar
4334,2,mountain,mountain
24280,2,mountain,mountain
6671,1,guitar,guitar
31474,2,mountain,mountain
29509,3,equation,equation
18538,0,apple,apple
3358,5,tiger,tiger
8931,1,guitar,guitar
39212,0,apple,apple
3708,7,wrench,wrench
47063,4,ocean,ocean
43706,2,mountain,mountain
19610,6,satellite,satellite
25610,4,ocean,ocean
19910,2,mountain,mountain
44066,0,apple,apple
26904,1,guitar,guitar
17398,9,democracy,democracy
45781,2,mountain,mountain
30185,6,satellite,satellite
50569,0,apple,apple
41401,2,mountain,mountain
28625,4,ocean,ocean
22255,6,satellite,satellite
3739,0,apple,apple
29955,2,mountain,mountain
27204,0,apple,apple
44296,6,satellite,satellite
37003,3,equation,equation
12089,8,nebula,nebula
48482,7,wrench,wrench
38156,4,ocean,ocean
3923,8,nebula,nebula
49898,1,guitar,guitar
54525,8,nebula,nebula
18940,8,nebula,nebula
36242,1,guitar,guitar
57133,7,wrench,wrench
59163,6,satellite,satellite
13399,4,ocean,ocean
413,9,democracy,democracy
21407,6,satellite,satellite
41517,9,democracy,democracy
54865,9,democracy,democracy
14926,3,equation,equation
49531,2,mountain,mountain
29821,2,mountain,mountain
17094,9,democracy,democracy
55748,4,ocean,ocean
9200,3,equation,equation
47164,1,guitar,guitar
40351,2,mountain,mountain
26073,4,ocean,ocean
51780,9,democracy,democracy
7183,1,guitar,guitar
5865,4,ocean,ocean
31850,7,wrench,wrench
27364,7,wrench,wrench
54818,6,satellite,satellite
23084,7,wrench,wrench
21754,3,equation,equation
7697,7,wrench,wrench
23168,4,ocean,ocean
12834,2,mountain,mountain
17515,9,democracy,democracy
35634,1,guitar,guitar
32433,6,satellite,satellite
35635,0,apple,apple
30254,1,guitar,guitar
29722,3,equation,equation
24631,1,guitar,guitar
4615,4,ocean,ocean
34403,1,guitar,guitar
59538,8,nebula,nebula
7605,0,apple,apple
42724,2,mountain,mountain
6975,7,wrench,wrench
18470,2,mountain,mountain
26909,3,equation,equation
49621,9,democracy,democracy
3233,0,apple,apple
26875,6,satellite,satellite
34559,8,nebula,nebula
33033,3,equation,equation
6805,5,tiger,tiger
165,1,guitar,guitar
26069,4,nebula,nebula
1992,9,democracy,democracy
9602,9,democracy,democracy
20691,1,guitar,guitar
48038,4,ocean,ocean
671,4,ocean,ocean
35769,8,nebula,nebula
1262,3,equation,equation
19893,0,apple,apple
59944,9,mountain,mountain
51034,8,nebula,nebula
40137,4,ocean,ocean
8199,2,mountain,mountain
6752,9,democracy,democracy
56636,6,satellite,satellite
48753,5,tiger,tiger
42851,3,equation,equation
52862,0,apple,apple
36471,1,guitar,guitar
46475,9,democracy,democracy
36548,8,nebula,nebula
4401,6,satellite,satellite
40661,1,guitar,guitar
50651,0,apple,apple
26635,7,wrench,wrench
24435,3,equation,equation
36273,1,guitar,guitar
6103,1,guitar,guitar
50937,2,mountain,mountain
52554,1,guitar,guitar
35968,6,satellite,satellite
57224,9,democracy,democracy
54262,9,democracy,democracy
45885,7,wrench,wrench
56461,9,democracy,democracy
47343,8,nebula,nebula
54427,4,ocean,ocean
6240,1,guitar,guitar
43474,6,satellite,satellite
17510,8,nebula,nebula
40000,9,democracy,democracy
42679,5,tiger,tiger
19241,3,equation,equation
5940,2,mountain,mountain
33743,8,nebula,nebula
53304,4,ocean,ocean
22132,3,equation,equation
58709,6,satellite,satellite
50288,7,wrench,wrench
14851,8,nebula,nebula
15111,3,equation,equation
57356,4,ocean,ocean
41867,9,democracy,democracy
46904,1,guitar,guitar
34460,5,tiger,tiger
1583,8,nebula,nebula
44924,2,mountain,mountain
16546,8,nebula,nebula
7904,0,apple,apple
35722,8,nebula,nebula
11184,3,equation,equation
4826,8,nebula,nebula
45241,4,ocean,ocean
684,9,democracy,democracy
34260,6,satellite,satellite
44221,2,mountain,mountain
24745,2,mountain,mountain
55093,6,satellite,satellite
32914,8,nebula,nebula
3862,3,equation,equation
24153,0,apple,apple
21882,7,wrench,wrench
54608,4,ocean,ocean
30047,7,wrench,wrench
28591,5,tiger,tiger
33567,8,nebula,nebula
7171,8,nebula,nebula
47378,9,democracy,democracy
42237,5,tiger,tiger
44247,4,ocean,ocean
8136,2,mountain,mountain
11380,0,apple,apple
38709,9,democracy,democracy
42688,7,wrench,wrench
59370,1,guitar,guitar
12100,3,equation,equation
57532,6,satellite,satellite
41382,5,tiger,tiger
26703,2,mountain,mountain
1842,1,guitar,guitar
10445,0,apple,apple
7956,8,nebula,nebula
28733,4,ocean,ocean
15331,0,apple,apple
16625,2,mountain,mountain
48403,3,equation,equation
56453,8,nebula,nebula
263,2,mountain,mountain
25641,5,tiger,tiger
26987,0,apple,apple
16464,2,mountain,mountain
5434,0,apple,apple
49252,2,mountain,mountain
20041,5,tiger,tiger
55865,1,guitar,guitar
18816,1,guitar,guitar
938,8,nebula,nebula
14181,7,wrench,wrench
44771,1,guitar,guitar
16249,5,tiger,tiger
55208,6,satellite,satellite
21854,3,equation,equation
26767,1,guitar,guitar
56096,5,tiger,tiger
6532,1,guitar,guitar
22006,1,guitar,guitar
44448,0,apple,apple
40652,5,tiger,tiger
10131,4,ocean,ocean
31793,0,apple,apple
39257,1,guitar,guitar
37666,1,guitar,guitar
2066,1,guitar,guitar
37555,8,nebula,nebula
20679,3,equation,equation
9238,8,nebula,nebula
29018,1,guitar,guitar
10457,5,tiger,tiger
45573,1,guitar,guitar
59575,7,wrench,wrench
5534,9,democracy,democracy
33283,0,apple,apple
43787,6,satellite,satellite
45608,6,satellite,satellite
58428,7,wrench,wrench
38985,7,wrench,wrench
32093,1,guitar,guitar
2024,8,nebula,nebula
37188,8,nebula,nebula
22880,8,nebula,nebula
42828,8,nebula,nebula
41198,2,mountain,mountain
793,4,ocean,ocean
3423,8,nebula,nebula
9962,7,wrench,wrench
43537,8,nebula,nebula
59340,9,democracy,democracy
41633,0,apple,apple
4603,5,tiger,tiger
17305,1,guitar,guitar
41222,3,equation,equation
58910,1,guitar,guitar
18933,1,guitar,guitar
28990,1,guitar,guitar
25152,0,apple,apple
38224,6,satellite,satellite
33887,0,apple,apple
48904,9,democracy,democracy
37257,1,guitar,guitar
1671,4,ocean,ocean
53954,6,satellite,satellite
37197,4,ocean,ocean
54202,0,apple,apple
28873,7,wrench,wrench
31738,0,apple,apple
32607,2,mountain,mountain
18408,7,wrench,wrench
17882,8,nebula,nebula
5742,4,ocean,ocean
43283,7,wrench,wrench
14387,6,satellite,satellite
30630,7,wrench,wrench
43149,5,tiger,tiger
19497,4,ocean,ocean
49495,0,apple,apple
10221,1,guitar,guitar
42124,8,nebula,nebula
56265,2,mountain,mountain
59799,7,wrench,wrench
55719,7,wrench,wrench
48805,3,equation,equation
41272,4,ocean,ocean
33526,7,wrench,wrench
16228,1,guitar,guitar
1340,8,nebula,nebula
457,3,equation,equation
47564,9,democracy,democracy
11310,0,apple,apple
26197,9,democracy,democracy
53581,8,nebula,nebula
36396,0,apple,apple
49696,4,ocean,ocean
48400,5,tiger,tiger
28192,4,ocean,ocean
3867,4,ocean,ocean
34179,8,nebula,nebula
9403,8,nebula,nebula
51379,4,ocean,ocean
7494,5,tiger,tiger
45004,9,democracy,democracy
5188,7,wrench,wrench
34130,4,ocean,ocean
15286,3,equation,equation
17229,1,guitar,guitar
32240,8,nebula,nebula
6892,8,nebula,nebula
23989,1,guitar,guitar
34936,3,equation,equation
8641,0,apple,apple
32767,1,guitar,guitar
53825,2,mountain,mountain
26135,2,mountain,mountain
27547,1,guitar,guitar
36534,6,satellite,satellite
44842,6,satellite,satellite
55751,8,nebula,nebula
26456,0,apple,apple
28627,1,guitar,guitar
40737,3,equation,equation
43680,5,tiger,tiger
14667,5,tiger,tiger
18533,5,tiger,tiger
52555,4,ocean,ocean
59548,9,democracy,democracy
8993,9,democracy,democracy
11343,2,mountain,mountain
28029,8,nebula,nebula
36148,9,democracy,democracy
26260,4,ocean,ocean
37801,7,wrench,wrench
46270,9,democracy,democracy
17567,7,wrench,wrench
41831,2,mountain,mountain
17545,5,tiger,tiger
17536,0,apple,apple
34920,4,ocean,ocean
48415,4,ocean,ocean
41855,6,satellite,satellite
25570,1,guitar,guitar
38261,6,satellite,satellite
12740,5,tiger,tiger
45475,7,guitar,guitar
43379,2,mountain,mountain
13822,7,wrench,wrench
25398,7,wrench,wrench
48071,1,guitar,guitar
34912,8,nebula,nebula
37497,3,equation,equation
26931,0,apple,apple
14547,0,apple,apple
26416,8,nebula,nebula
29005,9,democracy,democracy
12750,9,democracy,democracy
24419,8,nebula,nebula
4340,3,equation,equation
9890,5,tiger,tiger
34925,1,guitar,guitar
51971,9,democracy,democracy
51016,8,nebula,nebula
34463,5,tiger,tiger
22916,9,democracy,democracy
465,4,ocean,ocean
11479,2,mountain,mountain
42891,1,guitar,guitar
57939,6,satellite,satellite
39359,4,ocean,ocean
39093,4,ocean,ocean
30284,4,ocean,ocean
5678,8,nebula,nebula
32141,8,nebula,nebula
17386,1,guitar,guitar
37601,7,wrench,wrench
54609,0,apple,apple
30031,9,democracy,democracy
14100,6,satellite,satellite
15620,4,ocean,ocean
49072,7,wrench,wrench
54698,2,mountain,mountain
33854,0,apple,apple
34683,7,wrench,wrench
365,4,ocean,ocean
3540,3,equation,equation
36793,9,democracy,democracy
21483,5,tiger,tiger
52114,9,democracy,democracy
52185,7,wrench,wrench
46213,5,tiger,tiger
52877,7,wrench,wrench
18006,5,tiger,tiger
41026,2,mountain,mountain
56978,6,satellite,satellite
22204,8,nebula,nebula
47121,9,democracy,democracy
11850,4,ocean,ocean
59184,9,democracy,democracy
16536,1,guitar,guitar
40874,7,wrench,wrench
55095,5,tiger,tiger
19201,7,wrench,wrench
9700,6,satellite,satellite
44614,4,ocean,ocean
57672,8,nebula,nebula
57470,1,guitar,guitar
54792,0,apple,apple
29757,5,tiger,tiger
58651,4,ocean,ocean
15314,4,ocean,ocean
40624,1,guitar,guitar
25187,0,apple,apple
8188,4,ocean,ocean
46772,1,guitar,guitar
49982,4,ocean,ocean
29049,6,satellite,satellite
47652,2,mountain,mountain
15937,4,ocean,ocean
42689,2,mountain,mountain
21368,6,satellite,satellite
32087,1,guitar,guitar
34843,5,tiger,tiger
25280,9,democracy,democracy
47555,7,wrench,wrench
17507,7,wrench,wrench
50607,4,ocean,ocean
22467,2,mountain,mountain
15407,8,nebula,nebula
50895,8,nebula,nebula
38502,6,satellite,satellite
21665,4,ocean,ocean
23473,8,nebula,nebula
468,6,satellite,satellite
12621,2,mountain,mountain
4261,6,satellite,satellite
34714,5,tiger,tiger
48477,8,nebula,nebula
22178,9,democracy,democracy
1027,9,democracy,democracy
41268,9,democracy,democracy
4796,0,apple,apple
14087,4,ocean,ocean
24950,2,mountain,mountain
4339,6,satellite,satellite
6637,9,democracy,democracy
1168,6,satellite,satellite
33620,1,guitar,guitar
50445,9,democracy,democracy
44508,1,guitar,guitar
25495,5,tiger,tiger
19881,9,democracy,democracy
29137,4,ocean,ocean
52797,9,democracy,democracy
37100,3,equation,equation
6598,9,democracy,democracy
15888,0,apple,apple
46026,1,guitar,guitar
1271,5,tiger,tiger
22346,3,equation,equation
32515,0,apple,apple
26517,2,mountain,mountain
6431,9,democracy,democracy
16909,2,mountain,mountain
48296,0,apple,apple
37944,6,satellite,satellite
39823,2,mountain,mountain
35537,4,ocean,ocean
21240,8,nebula,nebula
56935,7,wrench,wrench
48110,5,tiger,tiger
46240,2,mountain,mountain
28903,1,guitar,guitar
11507,2,mountain,mountain
46248,3,equation,equation
12370,6,satellite,satellite
41687,3,equation,equation
16707,9,democracy,democracy
1021,7,wrench,wrench
49634,7,wrench,wrench
17501,5,tiger,tiger
12350,9,democracy,democracy
7862,5,tiger,tiger
38143,3,equation,equation
51480,8,nebula,nebula
33161,7,wrench,wrench
2622,3,equation,equation
22121,4,ocean,ocean
32999,1,guitar,guitar
6008,3,equation,equation
36262,0,apple,apple
5782,2,mountain,mountain
20444,6,satellite,satellite
52622,3,equation,equation
44865,1,guitar,guitar
33877,4,ocean,ocean
28920,5,tiger,tiger
2948,9,democracy,democracy
17492,3,equation,equation
54332,0,apple,apple
53314,3,equation,equation
8617,6,satellite,satellite
12615,4,ocean,ocean
44650,9,democracy,democracy
39179,1,guitar,guitar
46963,2,mountain,mountain
34235,9,democracy,democracy
30000,4,ocean,ocean
41128,7,wrench,wrench
20017,8,nebula,nebula
3294,0,apple,apple
30613,5,tiger,tiger
7892,4,ocean,ocean
16000,2,mountain,mountain
4520,6,satellite,satellite
36439,2,mountain,mountain
34452,6,satellite,satellite
2899,7,wrench,wrench
14045,1,guitar,guitar
34240,9,democracy,democracy
44032,6,satellite,satellite
22176,7,wrench,wrench
16179,9,democracy,democracy
41540,1,guitar,guitar
5321,0,apple,apple
18341,4,ocean,ocean
35656,3,equation,equation
19321,3,equation,equation
17115,7,wrench,wrench
1942,9,democracy,democracy
2251,5,tiger,tiger
37235,4,ocean,ocean
28230,3,equation,equation
5250,4,ocean,ocean
44937,1,guitar,guitar
3125,4,ocean,ocean
2865,1,guitar,guitar
44315,5,tiger,tiger
43542,5,tiger,tiger
37245,6,satellite,satellite
21431,3,equation,equation
5554,1,guitar,guitar
21031,8,nebula,nebula
30261,2,equation,equation
3051,5,tiger,tiger
20335,0,apple,apple
22723,5,tiger,tiger
31001,1,guitar,guitar
2847,3,equation,equation
19011,2,mountain,mountain
23681,2,mountain,mountain
59846,1,guitar,guitar
22059,2,mountain,mountain
1773,5,tiger,tiger
9679,4,ocean,ocean
35124,9,democracy,democracy
27417,5,tiger,tiger
12028,4,ocean,ocean
22055,8,nebula,nebula
32031,5,tiger,tiger
15206,4,ocean,ocean
27197,9,democracy,democracy
12018,7,guitar,guitar
53700,5,tiger,tiger
51865,3,equation,equation
52803,8,nebula,nebula
49009,2,mountain,mountain
5687,8,nebula,nebula
15210,4,ocean,ocean
1272,8,nebula,nebula
14273,8,nebula,nebula
11206,9,democracy,democracy
35064,4,ocean,ocean
47713,4,ocean,ocean
22496,6,satellite,satellite
43899,6,satellite,satellite
31561,1,guitar,guitar
17920,5,tiger,tiger
39921,4,ocean,ocean
55131,3,equation,equation
38057,4,ocean,ocean
40081,8,nebula,nebula
31012,8,nebula,nebula
55948,8,nebula,nebula
44477,0,apple,apple
54034,5,tiger,tiger
31385,3,equation,equation
47014,5,tiger,tiger
47762,2,mountain,mountain
40325,4,ocean,ocean
19577,5,tiger,tiger
24529,8,nebula,nebula
48009,8,nebula,nebula
44060,1,guitar,guitar
1441,7,wrench,wrench
15225,0,apple,apple
17532,8,nebula,nebula
10800,3,equation,equation
801,9,democracy,democracy
28252,8,nebula,nebula
24149,5,tiger,tiger
31161,5,tiger,tiger
54299,3,equation,equation
32852,4,ocean,ocean
48052,4,ocean,ocean
44423,9,democracy,democracy
32479,1,guitar,guitar
55941,8,nebula,nebula
4550,4,ocean,ocean
25277,3,equation,equation
32405,3,equation,equation
16797,6,satellite,satellite
48474,3,equation,equation
6535,4,ocean,ocean
2839,0,apple,apple
17335,5,tiger,tiger
7075,1,guitar,guitar
8315,6,satellite,satellite
59750,6,satellite,satellite
14275,4,ocean,ocean
4350,8,nebula,nebula
54804,1,guitar,guitar
32402,1,guitar,guitar
20016,3,equation,equation
10282,2,mountain,mountain
28366,7,wrench,wrench
22713,7,wrench,wrench
37496,9,democracy,democracy
11124,0,apple,apple
26396,9,democracy,democracy
52041,8,nebula,nebula
35791,4,ocean,ocean
28654,1,guitar,guitar
25982,1,guitar,guitar
5492,2,mountain,mountain
34619,7,wrench,wrench
7114,6,satellite,satellite
36408,2,mountain,mountain
49286,2,mountain,mountain
39591,7,wrench,wrench
38369,1,guitar,guitar
59101,0,apple,apple
8383,1,guitar,guitar
29416,9,democracy,democracy
13533,0,apple,apple
47282,1,guitar,guitar
21648,8,nebula,nebula
40455,9,democracy,democracy
13486,1,guitar,guitar
31333,8,nebula,nebula
17548,2,mountain,mountain
41770,7,wrench,wrench
27785,3,equation,equation
36860,6,satellite,satellite
38617,0,apple,apple
42142,7,wrench,wrench
36194,8,nebula,nebula
26681,0,apple,apple
17343,2,mountain,mountain
22080,9,democracy,democracy
48911,8,nebula,nebula
2067,5,tiger,tiger
35596,5,tiger,tiger
24866,9,democracy,democracy
29281,5,tiger,tiger
40692,5,tiger,tiger
36500,0,apple,apple
43402,3,equation,equation
58659,3,equation,equation
17437,7,wrench,wrench
38031,0,apple,apple
11009,2,mountain,mountain
5670,3,equation,equation
20380,9,democracy,democracy
52826,0,apple,apple
19455,2,mountain,mountain
39924,5,tiger,tiger
52604,3,equation,equation
39865,9,democracy,democracy
45083,5,tiger,tiger
37261,3,equation,equation
32121,8,nebula,nebula
9248,0,apple,apple
35213,4,ocean,ocean
38990,0,apple,apple
14587,4,ocean,ocean
3741,2,mountain,mountain
38424,4,ocean,ocean
47847,4,ocean,ocean
17014,7,wrench,wrench
39351,5,tiger,tiger
21886,5,tiger,tiger
26558,6,satellite,satellite
42604,9,democracy,democracy
8904,5,tiger,tiger
5456,1,guitar,guitar
6913,1,guitar,guitar
51629,7,wrench,wrench
56851,2,mountain,mountain
42303,3,equation,equation
46087,8,nebula,nebula
49828,9,democracy,democracy
1855,8,nebula,nebula
46641,5,tiger,tiger
48501,7,wrench,wrench
35742,1,guitar,guitar
655,7,wrench,wrench
10470,3,equation,equation
55198,5,tiger,tiger
48489,2,mountain,mountain
58310,8,nebula,nebula
24414,1,guitar,guitar
31745,6,satellite,satellite
19068,3,equation,equation
2161,6,satellite,satellite
57109,6,satellite,satellite
46704,3,equation,equation
40295,4,ocean,ocean
59389,4,ocean,ocean
6281,2,mountain,mountain
6274,3,equation,equation
29900,6,satellite,satellite
31855,2,mountain,mountain
35674,3,equation,equation
178,4,ocean,ocean
34084,8,nebula,nebula
25738,2,mountain,mountain
55550,7,wrench,wrench
42346,4,ocean,ocean
13812,2,mountain,mountain
46024,6,satellite,satellite
34107,8,nebula,nebula
46558,8,nebula,nebula
18503,2,mountain,mountain
54764,4,ocean,ocean
2460,2,mountain,mountain
19683,5,tiger,tiger
4959,9,democracy,democracy
11155,5,tiger,tiger
18919,2,mountain,mountain
7651,2,mountain,mountain
11508,2,mountain,mountain
44967,1,guitar,guitar
35918,2,mountain,mountain
18885,6,satellite,satellite
55494,9,democracy,democracy
7989,8,nebula,nebula
20375,5,tiger,tiger
47465,3,equation,equation
2952,0,apple,apple
58875,5,tiger,tiger
31675,8,nebula,nebula
42992,2,mountain,mountain
47800,8,nebula,nebula
57716,8,nebula,nebula
15850,4,ocean,ocean
17890,7,wrench,wrench
15890,3,equation,equation
21739,3,equation,equation
27005,1,guitar,guitar
53292,1,guitar,guitar
31437,4,ocean,ocean
16075,0,apple,apple
12400,4,ocean,ocean
10971,5,tiger,tiger
49388,0,apple,apple
52577,1,guitar,guitar
52374,9,democracy,democracy
12118,2,mountain,mountain
41608,0,apple,apple
33753,8,nebula,nebula
16258,4,ocean,ocean
54164,3,equation,equation
58788,1,guitar,guitar
15518,2,mountain,mountain
2687,3,equation,equation
53910,6,satellite,satellite
42271,8,nebula,nebula
42805,1,guitar,guitar
14648,0,apple,apple
9688,9,democracy,democracy
24048,1,guitar,guitar
40313,7,wrench,wrench
24902,1,guitar,guitar
35286,3,equation,equation
57632,8,nebula,nebula
58668,7,wrench,wrench
48320,7,wrench,wrench
36455,0,apple,apple
20672,8,nebula,nebula
9183,5,tiger,tiger
4331,2,mountain,mountain
6946,3,equation,equation
52906,9,democracy,democracy
59046,3,equation,equation
14076,1,guitar,guitar
33220,6,satellite,satellite
11007,6,satellite,satellite
7190,7,wrench,wrench
45052,6,satellite,satellite
2234,0,apple,apple
41185,1,guitar,guitar
35495,5,tiger,tiger
50058,7,wrench,wrench
11681,9,democracy,democracy
34073,0,apple,apple
49770,0,apple,apple
40603,5,tiger,tiger
5624,9,democracy,democracy
45202,1,guitar,guitar
19699,3,equation,equation
40493,9,democracy,democracy
47766,2,mountain,mountain
36306,5,tiger,tiger
19374,4,ocean,ocean
15572,6,satellite,satellite
57551,3,equation,equation
58683,1,guitar,guitar
4158,4,ocean,ocean
43691,0,apple,apple
34669,9,democracy,democracy
6150,3,equation,equation
2570,7,wrench,wrench
21968,6,satellite,satellite
2714,4,ocean,ocean
39653,8,nebula,nebula
19381,5,tiger,tiger
42216,4,ocean,ocean
33557,0,apple,apple
21254,9,democracy,democracy
58034,6,satellite,satellite
43010,0,apple,apple
14071,9,democracy,democracy
35710,5,tiger,tiger
59968,2,mountain,mountain
24290,8,nebula,nebula
4380,9,democracy,democracy
31059,9,democracy,democracy
4624,0,apple,apple
35940,3,equation,equation
4561,9,democracy,democracy
6297,0,apple,apple
1058,2,mountain,mountain
41282,8,nebula,nebula
18532,7,wrench,wrench
19681,9,democracy,democracy
46318,6,satellite,satellite
39349,6,satellite,satellite
32129,5,tiger,tiger
