index,target,tags,irrelevant_tags
11637,116,black | brown | chihuahua | dog | ear | grass | leash | neckband | sit,sit | black | chihuahua | brown | grass
10344,103,animal | boy | brown | catch | sheepdog | dog | doorway | person | man | paw | pet | shepherd | stand | wrestle,stand | wrestle | shepherd | animal | catch | boy | doorway | sheepdog | man | brown | person
10508,105,blanket | dog | floor | hill | hillside | sit | snow | snowy | stand | white | winter,snowy | stand | hill | snow | sit | winter | hillside | white | floor | blanket
4446,44,black | bulldog | dog | floor | grass | hay | mound | stand | white,hay | stand | grass | mound | black | white | floor
9498,94,bulldog | dog | floor | person | judge | leash | man | nose | pet | pug | stand | white,stand | pug | judge | man | white | floor | person
8103,81,beach | black | Border collie | dog | dune | sea | sand | stand | stare | walk | white,sand | stand | walk | dune | sea | beach | stare | Border collie | black | white
452,4,animal | brown | carpet | dog | floor | green | lick | mat | mouth | paw | pillow | stand | stuff | toy | white,stand | green | animal | stuff | pillow | brown | carpet | white | floor | mat
3172,31,beagle | brown | dog | floor | gravel | gray | leash | stand | walk,stand | walk | gravel | brown | gray | floor | beagle
6733,67,brown | cocker | dirt field | dog | field | floor | grass | grassy | patch | stand | walk | white,stand | walk | patch | cocker | field | dirt field | grass | brown | white | floor | grassy
4209,42,armchair | beagle | brown | chair | couch | pad | dog | lay | neckband | pillow | sit | white,chair | couch | sit | armchair | pad | pillow | lay | brown | white | beagle
793,7,bed | blanket | chihuahua | chocolate | cloth | dog | foil | miniature | pillow | sit,bed | miniature | chocolate | sit | cloth | foil | pillow | chihuahua | blanket
353,3,armchair | black | blue | bureau | chair | couch | pad | dog | dresser | hassock | pillow | room | sit | stand | stare | stool | toy | white,stand | chair | couch | sit | blue | armchair | stare | stool | bureau | pad | pillow | black | hassock | dresser | white | room
9468,94,black | bulldog | chihuahua | dog | French bulldog | grass | person | leash | lush | neckband | pet | stand | walk | white,stand | walk | grass | lush | French bulldog | chihuahua | black | white | person
2739,27,bird | brown | dog | floor | grass | lay | lush | pigeon | play | sparrow,bird | pigeon | play | lush | lay | sparrow | brown | grass | floor
6135,61,black | dalmatian | dog | floor | park bench | shadow | sit | dot | stand | stare | tree | white,stand | sit | stare | dot | shadow | black | tree | dalmatian | white | park bench | floor
11080,110,animal | black | brown | car | catch | dog | person | lap | lay | paw | pug | sit | stare,pug | sit | animal | catch | stare | car | lay | black | brown | lap | person
8661,86,bed | blanket | brown | cloth | comfort | dog | lay | neckband | pillow | wrap,bed | comfort | cloth | pillow | lay | brown | wrap | blanket
6881,68,bed | bedcover | black | bow tie | cocker | comfort | pad | dog | dog bed | dog collar | floor | lay | neckband | pillow | pink | sit | wear,bed | comfort | sit | bedcover | pad | wear | pillow | lay | black | dog collar | cocker | floor | bow tie | pink
8702,87,ball | black | brown | car | dog | grass | leash | mouth | neckband | patch | pavement | stand | tan | walk,stand | walk | patch | ball | pavement | car | black | brown | grass
2877,28,black | dog | field | grass | grassy | green | lush | neckband | stand | stare | white,stand | green | field | grass | stare | lush | black | white | grassy
11374,113,animal | backdrop | dog | poodle | pose | sit | stand | white,stand | backdrop | sit | animal | poodle | pose | white
5946,59,armchair | blue | brown | chair | couch | pad | dog | gray | hassock | neckband | pillow | pointer | room | sit | stare | stool,chair | couch | sit | blue | armchair | stare | stool | pad | pillow | hassock | brown | gray | room
11917,119,animal | brush | dirt field | dog | floor | habitat | hill | hillside | mound | stand | wild,stand | brush | hill | animal | dirt field | wild | habitat | hillside | mound | floor
2453,24,brown | dog | life jacket | pool | raft | shake | spray | stand | toy | wash | water | wet,stand | shake | life jacket | raft | water | wash | brown | pool | spray | wet
3337,33,beagle | brown | dog | floor | ledge | neckband | nose | stand | stare,stand | stare | brown | floor | ledge | beagle
11082,110,brown | chair | chihuahua | dog | floor | lay | plastic | sit | white,chair | sit | floor | lay | chihuahua | brown | white | plastic
6512,65,blanket | dog | floor | lay | snow | tree | white,snow | lay | tree | white | floor | blanket
5470,54,backyard | ball | bite | black | chase | dog | grass | mouth | neckband | nose | play | red | toy | tree | yard,ball | red | yard | play | black | backyard | bite | tree | grass | chase
1044,10,black | brown | dog | fence | floor | lay | pug | sit | stare,pug | sit | stare | lay | black | brown | fence | floor
7870,78,pillar | dog | floor | person | leash | mouth | pet | stand | stool | white,stand | stool | person | white | floor | pillar
4767,47,beagle | brown | cardboard box | corner | dog | doorway | floor | neckband | peel | room | sit,peel | sit | cardboard box | corner | doorway | beagle | brown | floor | room
10649,106,animal | catch | dog | hand | muzzle | person | husky | leash | mouth | nose | paw | pet | stone | samoyed | stand | white | woman,stand | stone | animal | catch | woman | husky | hand | samoyed | white | person
11020,110,animal | brown | catch | chihuahua | dog | person | lap | man | pet | pug,pug | animal | catch | man | chihuahua | brown | lap | person
5523,55,ball | black | blue | deck | dog | floor | laboratory | lay | mouth | paw | play | toy,deck | ball | blue | play | laboratory | lay | black | floor
11481,114,bed | blanket | pad | dog | lay | paw | pillow | poodle | white | yellow,bed | poodle | yellow | pad | pillow | lay | white | blanket
9579,95,armchair | boxer | brown | chair | couch | pad | dog | lay | paw | pillow | pink | red | sleep,chair | couch | red | armchair | boxer | pad | pillow | lay | brown | pink | sleep
2534,25,blanket | brown | brush | bush | dog | field | floor | greyhound | snow | snowy | stand | walk | winter,snowy | brush | snow | walk | stand | field | bush | winter | greyhound | brown | floor | blanket
549,5,brown | cocker | dirt field | dirt road | dirt track | dog | field | floor | path | grass | green | lush | sit | weed | white,green | sit | field | dirt field | dirt road | weed | white | cocker | dirt track | lush | path | brown | grass | floor
7505,75,beagle | bed | bedcover | blanket | brown | comfort | dog | dog bed | floor | lay | pillow | toy,bed | comfort | bedcover | pillow | lay | brown | floor | blanket | beagle
5418,54,black | dog | floor | lay | leash | mouth | pavement | toy,pavement | lay | black | floor
4260,42,beagle | black | brown | dog | floor | grass | green | sit | stand,stand | green | sit | black | brown | grass | floor | beagle
7027,70,black | brown | carpet | dog | doorway | floor | neckband | poodle | room | sit | stand | stool,stand | sit | poodle | doorway | stool | black | brown | carpet | floor | room
8222,82,beagle | black | dog | dog breed | grass | person | judge | leash | lush | man | miniature | pet | schnauzer | stand | walk | woman,stand | walk | miniature | woman | person | lush | black | man | grass | judge | beagle
1183,11,beagle | carpet | dog | door | doormat | doorway | floor | glass door | green | mat | neckband | open | out | screen door | sit | slide | stare | stool | window | wood floor,green | sit | open | mat | door | stare | doorway | wood floor | stool | screen door | doormat | out | window | slide | glass door | carpet | floor | beagle
11757,117,break | brown | dog | floor | lay | relax | stare | tree | white | wood,wood | stare | lay | relax | tree | brown | white | floor | break
4613,46,beagle | bird cage | black | cage | crate | dog | dog house | enclosure | leash | mouth | neckband | nose | pet | schnauzer | stand | stool,stand | bird cage | enclosure | crate | stool | cage | black | beagle
405,4,animal | bed | brown | dog | lay | pink | white,bed | animal | lay | brown | white | pink
2176,21,black | brown | deck | dog | fence | floor | leash | neckband | rail | stand | stare | white,stand | deck | stare | black | brown | white | fence | floor | rail
1121,11,brown | dog | floor | lay | ledge | neckband | out | paw | stare | window | window sill,stare | out | lay | window | brown | floor | window sill | ledge
5909,59,armchair | brown | chair | couch | pad | dog | lay | paw | pillow | pointer | relax | sit | dot | stare,chair | couch | sit | dot | armchair | stare | pad | pillow | lay | relax | brown
199,1,brown | dog | floor | grass | lay | sit | toy | wagon | white | yard,sit | grass | yard | wagon | lay | brown | white | floor
7334,73,animal | black | brown | sheepdog | dog | fence | grass | grassy | lush | neckband | shepherd | sit,shepherd | sit | animal | sheepdog | lush | black | brown | grass | fence | grassy
3630,36,beagle | black | brown | chase | dog | field | grass | grassy | green | lush | mouth | run | walk | white,walk | green | field | grass | lush | black | brown | white | run | chase | grassy | beagle
1611,16,brown | catch | contest | dog | judge | leash | man | pet | pointer | ribbon | sign | stand | white,stand | sign | catch | contest | ribbon | man | brown | white | judge
8064,80,black | dog | floor | grass | lay | sit | stare | white,sit | grass | stare | lay | black | white | floor
722,7,bed | black | blanket | brown | chihuahua | couch | pad | dog | lay | neckband | pillow | red | sit | stare | white,bed | couch | sit | red | stare | pad | pillow | lay | chihuahua | black | brown | white | blanket
5855,58,animal | blue | brown | carpet | dog | eye | floor | fur | lay | paw | sit | stare | toy,sit | animal | blue | stare | eye | lay | brown | carpet | floor
2354,23,german shepherd | bed | blanket | box | bureau | carpet | sheepdog | dog | dog bed | floor | lay | pillow | shepherd,bed | shepherd | bureau | sheepdog | lay | pillow | box | carpet | german shepherd | floor | blanket
9585,95,brown | chair | contest | dog | greyhound | person | judge | leash | man | stand | stool | trainer,stand | chair | stool | contest | greyhound | person | man | brown | trainer | judge
6437,64,bite | brown | dog | floor | grass | hay | lay | leash | mouth | play | stick | straw | toy | white,hay | grass | straw | play | lay | bite | brown | white | floor | stick
8571,85,attach | black | brown | chain | doberman | dog | grass | leash | mouth | neckband | stand | yard,stand | attach | doberman | yard | chain | black | brown | grass
2487,24,beagle | brown | dog | floor | grass | grassy | green | lush | sit,green | sit | lush | brown | grass | floor | grassy | beagle
6760,67,basket | brown | dog | floor | hardwood floor | laundry basket | paw | walk | white | wood floor,walk | laundry basket | wood floor | hardwood floor | brown | white | floor | basket
9060,90,black | brown | dog | evergreen | floor | frosty | mouth | stone | stand | tree | white,stand | stone | frosty | black | evergreen | tree | brown | white | floor
6343,63,animal | black | brown | dog | floor | grass | green | lush | sit,green | sit | animal | lush | black | brown | grass | floor
7685,76,black | brown | chihuahua | dog | grass | leash | lush | mouth | neckband | stand | yard,stand | yard | lush | black | chihuahua | brown | grass
4537,45,bag | black | chair | dog | floor | hardwood floor | kitchen table | plastic | schnauzer | stand | stool | toy | wood floor,stand | chair | kitchen table | hardwood floor | bag | stool | wood floor | black | plastic | floor
7692,76,brown | cage | dandelion | dog | enclosure | fence | floor | grass | grassy | green | lay | lush | relax,green | enclosure | lush | lay | cage | relax | brown | grass | fence | floor | grassy | dandelion
1374,13,armchair | black | blue | brown | carpet | chair | couch | pad | dog | dog bed | floor | lay | neckband | paw | pillow | sit | stare | white,chair | couch | sit | blue | armchair | stare | pad | pillow | lay | black | brown | carpet | white | floor
1610,16,beagle | brown | dog | field | grass | grassy | green | lush | stand | tail | white,stand | green | field | grass | lush | brown | white | grassy | beagle
10638,106,curb | dog | goggles | grass | husky | leash | ledge | pet | sit | white | woman,sit | grass | woman | husky | curb | white | goggles | ledge
4118,41,beagle | bed | black | carpet | couch | pad | dog | dog bed | floor | gray | lay | neckband | pillow | schnauzer | sit,bed | couch | sit | pad | pillow | lay | black | carpet | gray | floor | beagle
9487,94,animal | bed | bedcover | black | blanket | blue | bulldog | carpet | dog | floor | lay | pillow | stand | stare | toy,bed | stand | blue | animal | bedcover | stare | pillow | lay | black | carpet | floor | blanket
1913,19,dirt road | dog | gray | person | leash | man | pet | stand,stand | dirt road | man | gray | person
1099,10,beagle | brown | dog | floor | grass | green | lay | lush | white,green | grass | lush | lay | brown | white | floor | beagle
10009,100,black | dog | floor | hardwood floor | lay | paw | sit | stand | stare | wood floor,stand | sit | stare | wood floor | hardwood floor | lay | black | floor
3621,36,bend | dog | girl | grass | hug | leash | lush | pet | play | squat | woman,hug | girl | squat | woman | play | lush | grass | bend
8453,84,german shepherd | black | sheepdog | dog | floor | flower | flower bed | garden | hang | mouth | purple | shepherd | sit,shepherd | sit | hang | garden | flower bed | sheepdog | flower | black | german shepherd | purple | floor
5999,59,brown | catch | dog | man | pet | pet shop | stand | store,stand | pet shop | store | catch | man | brown
4342,43,armchair | bookshelf | chair | table | dog | gray | lap | pet | sit | stool | white | woman,chair | sit | bookshelf | table | woman | armchair | stool | gray | white | lap
5682,56,bend | brown | dog | house exterior | kiss | lick | man | nose | paw | pet | smell | yard,yard | smell | man | house exterior | brown | bend | kiss
5034,50,beagle | bed | blanket | brown | carpet | pad | dog | dog bed | floor | fur | lay | pillow | white,bed | pad | pillow | lay | brown | carpet | white | floor | blanket | beagle
9760,97,blue | table | dog | dog house | husky | picnic table | shelter | snow | stand | stare | stool,picnic table | stand | snow | blue | table | stare | husky | stool | shelter
7044,70,animal | black | brown | dog | dog breed | fur | hair | head | poodle | stare | wig,animal | poodle | stare | black | wig | brown
10322,103,black | blanket | brown | sheepdog | dog | floor | lake | lay | mountain | mountain range | relax | stone | rocky | shepherd | sit | terrain,stone | shepherd | sit | mountain range | mountain | sheepdog | lay | black | lake | relax | brown | terrain | floor | blanket | rocky
7825,78,dirt field | dog | floor | person | leash | neckband | sand | stand | walk | white,sand | walk | stand | dirt field | white | floor | person
7645,76,blanket | brown | dog | floor | leash | mouth | neckband | red | sand | sit | snow | stand | stare,sand | stand | snow | sit | red | stare | brown | floor | blanket
5827,58,blanket | brown | dog | floor | mound | play | stone | rocky | snow | stand | walk,stand | walk | stone | snow | mound | play | brown | floor | blanket | rocky
3794,37,beagle | black | brown | dog | floor | hardwood floor | leash | neckband | paw | stand | stool | tail | white | wood floor,stand | wood floor | stool | hardwood floor | black | brown | white | floor | beagle
7240,72,black | carpet | dog | doll | figurine | floor | lay | miniature | shepherd | toy,shepherd | miniature | doll | lay | black | figurine | carpet | floor
3035,30,catch | dog | lap | pet | poodle | pose | smile | white | woman,catch | poodle | woman | pose | smile | white | lap
4156,41,beagle | black | blue | carpet | dog | field | floor | flower | grass | sit | wildflower | wood,wood | sit | blue | field | carpet | flower | black | wildflower | grass | floor | beagle
9672,96,brown | cart | dog | palette | sit | wagon | wagon wheel | white,sit | wagon wheel | cart | wagon | palette | brown | white
4093,40,black | brown | carpet | dog | floor | sit | stare,sit | stare | black | brown | carpet | floor
10393,103,brown | sheepdog | dog | judge | leash | obstacle course | pet | shepherd | woman,shepherd | woman | sheepdog | brown | obstacle course | judge
5221,52,beagle | deck | dog | floor | hose | ledge | paw | rail | sit | stare | white,sit | deck | hose | stare | white | floor | rail | ledge | beagle
11591,115,dog | gray | judge | leash | miniature | pet | poodle | squat | toy | woman,miniature | squat | poodle | woman | gray | judge
3536,35,beagle | couch | dog | lap | lay | man | pet | pillow | relax | sleep,couch | pillow | man | lay | relax | lap | sleep | beagle
7517,75,black | car | dog | driveway | floor | leash | park | pick up | stand | truck | walk | yard,stand | walk | park | yard | driveway | car | black | pick up | floor | truck
386,3,brown | catch | cloth | dog | floor | home appliance | person | lap | laundry | man | paw | pet | wash | washer | washing machine,washing machine | catch | home appliance | laundry | cloth | man | washer | wash | brown | floor | lap | person
1907,19,dog | enclosure | fence | stand | white,stand | white | enclosure | fence
3432,34,apron | barber | beagle | brown | chair | table | dog | man | overall | stand | stool,stand | barber | chair | table | apron | overall | stool | man | brown | beagle
4135,41,armchair | beagle | black | chair | couch | pad | dog | gray | lay | pillow | relax,chair | couch | armchair | pad | pillow | lay | black | relax | gray | beagle
4111,41,beagle | brown | carpet | chair | couch | pad | dog | floor | lay | living room | neckband | relax | white,chair | couch | pad | lay | relax | living room | brown | carpet | white | floor | beagle
6634,66,armchair | black | brown | carpet | chair | dog | floor | lay | neckband | paw | relax | white,chair | armchair | lay | black | relax | brown | carpet | white | floor
3804,38,beagle | black | blanket | brown | dog | mouth | neckband | red | run | snow | snowy | toy,snowy | snow | red | black | brown | run | blanket | beagle
10951,109,bed | dog | husky | pet | sit | stand | stare | woman,bed | stand | sit | woman | stare | husky
4246,42,beagle | black | brown | dog | floor | stone | stand | stare | walk,stand | walk | stone | stare | black | brown | floor | beagle
2300,23,bite | couch | dog | husky | kiss | lick | man | nose | pet | picture frame | play,couch | picture frame | husky | play | man | bite | kiss
7651,76,bed | black | bureau | carpet | dog | drawer | dresser | eye | floor | green | neckband | pillow | stand | stare,bed | stand | green | stare | bureau | eye | pillow | black | drawer | dresser | carpet | floor
6927,69,brown | cement | concrete | dog | floor | fur | grass | lay | porch | relax,floor | concrete | cement | lay | relax | brown | grass | porch
1434,14,black | brown | doberman | dog | floor | grass | lay | leash | lush | paw | relax | rottweiler | sit,sit | doberman | lay | black | lush | relax | brown | grass | floor | rottweiler
6903,69,armchair | brown | chair | cocker | couch | dog | person | lap | lay | paw | pet | pillow | sit,chair | couch | sit | armchair | pillow | lay | brown | cocker | lap | person
5856,58,blanket | brown | dog | floor | laboratory | labrador | mound | neckband | sit | snow | snowball | stare,snow | sit | stare | mound | laboratory | brown | floor | blanket | snowball
2931,29,boxer | brown | bulldog | dog | floor | mouth | pitbull | stand | white,stand | floor | brown | white | pitbull | boxer
7181,71,backyard | cage | excavator | dog | golden retriever | grass | green | lush | retriever | stand | toy | white | yard,stand | green | grass | excavator | yard | cage | backyard | lush | white
9221,92,armchair | bed | blanket | brown | bulldog | chair | computer desk | couch | dog | floor | head | lay | paw | pillow,bed | chair | couch | armchair | computer desk | pillow | lay | brown | floor | blanket
5512,55,animal | black | cage | cat bed | crate | dog | dog bed | dog house | floor | lamb | lay | pen | pillow,cat bed | pen | animal | crate | lamb | pillow | cage | black | lay | floor
5912,59,brown | brush | dog | field | grass | grassy | neckband | pointer | dot | stand | stare | white,stand | brush | field | grass | dot | stare | brown | white | grassy
9323,93,headscarf | black | dog | floor | gravel | neckband | red | stone | rocky | sit | terrain | wear,stone | sit | red | gravel | headscarf | wear | black | rocky | terrain | floor
3783,37,bath | black | brown | catch | dog | hand | floor | person | paw | pet | stand | wash | wet | white,stand | bath | catch | black | hand | wash | brown | white | floor | wet | person
9837,98,bicycle | dirt track | dog | person | husky | leash | man | stand | trail | walk | wood,stand | walk | wood | bicycle | husky | dirt track | man | trail | person
295,2,animal | bench | cardigan | dog | dress | park bench | red | sit | sweater | sweatshirt | wear | white,sit | animal | sweatshirt | red | wear | bench | sweater | white | park bench | cardigan | dress
3855,38,beagle | brown | catch | dog | path | person | leash | man | paw | stand | string | tail | toy | walk | white,stand | walk | catch | string | man | path | brown | white | person | beagle
6735,67,brown | carpet | dog | floor | hardwood floor | lay | neckband | paw | sit | stare | white | wood floor,sit | stare | wood floor | hardwood floor | lay | brown | carpet | white | floor
11538,115,animal | black | brown | dog | dog breed | floor | hair | poodle | stare | wood,wood | animal | poodle | stare | black | brown | floor
696,6,black | carpet | dog | dress | floor | neckband | shirt | stand | sweater | wear | white,stand | shirt | wear | black | sweater | carpet | white | floor | dress
7921,79,brown | sheepdog | dog | floor | fur | sit | stare | white,sit | stare | sheepdog | brown | white | floor
8331,83,black | brown | dog | path | hang | leash | mouth | neckband | pavement | stand | walk,stand | walk | pavement | hang | black | path | brown
11328,113,animal | boy | brown | catch | dog | doll | person | lap | pet | stuff | sweatshirt | toy,doll | animal | sweatshirt | catch | boy | brown | stuff | lap | person
6565,65,cage | closet | crate | dog | dog house | doorway | floor | pet | room | sit | stand | white,stand | sit | crate | doorway | cage | closet | white | floor | room
5465,54,black | dog | floor | grass | laboratory | lay | leash | lush | mouth | neckband | sit | tree,sit | laboratory | lush | lay | black | tree | grass | floor
11475,114,boy | brown | catch | child | dog | floor | lap | lay | man | pet | shirt | shoulder | toy,child | catch | boy | shoulder | shirt | lay | man | brown | floor | lap
5003,50,beagle | brown | dog | grass | green | person | lawn | leash | lush | neckband | stand | walk,stand | walk | green | lawn | lush | brown | grass | person | beagle
1116,11,beagle | blanket | brown | cloth | dog | floor | kitchen floor | lay | mat | paw | towel | white,towel | kitchen floor | cloth | beagle | lay | brown | white | floor | blanket | mat
123,1,bed | black | cat | cat bed | cat tree | chair | curl | dog bed | lay | pillow | sit | white,bed | cat bed | chair | cat | sit | curl | pillow | lay | black | cat tree | white
10971,109,black | dog | field | floor | flower | grass | grassy | gray | green | hang | lush | mouth | sit | stand | weed | wildflower,stand | green | sit | field | weed | grass | hang | flower | black | lush | wildflower | gray | floor | grassy
1409,14,black | brown | carpet | christmas | christmas tree | doberman | dog | floor | gift | lay | rottweiler | tree,gift | doberman | christmas | lay | black | tree | brown | carpet | christmas tree | floor | rottweiler
2004,20,dog | footstall | greyhound | ledge | stand | stool | white,stand | stool | footstall | greyhound | white | ledge
2908,29,boardwalk | brown | deck | dog | floor | park bench | picnic table | rail | ramp | sit | stand | stare | white,picnic table | stand | sit | deck | stare | ramp | boardwalk | brown | white | park bench | floor | rail
4487,44,autumn forest | autumn leave | black | blanket | bulldog | dog | floor | forest | forest floor | log | neckband | sit | tree | white | wood,wood | sit | forest | forest floor | autumn leave | autumn forest | black | tree | white | floor | blanket | log
10707,107,brown | dog | field | fur | grass | grassy | green | lush | pomeranian | stand | walk | white,stand | walk | green | field | grass | lush | brown | white | pomeranian | grassy
3087,30,dog | floor | poodle | sit | white,white | poodle | floor | sit
2856,28,animal | deck | dog | floor | leash | neckband | sit | stare | white,sit | deck | animal | stare | white | floor
6969,69,brown | chase | dog | path | grass | patch | pavement | run,patch | pavement | path | brown | grass | run | chase
3820,38,backdrop | christmas hat | dog | hat | red | sit | wear | white,backdrop | sit | red | hat | wear | christmas hat | white
1150,11,beagle | brown | dog | floor | grass | leash | neckband | park bench | sit | tree | white,sit | grass | tree | brown | white | park bench | floor | beagle
856,8,barrel | bottle | brown | cat | container | dog | doorway | floor | jug | milk | porch | screen door | stand | stare,stand | cat | floor | barrel | stare | doorway | screen door | jug | bottle | container | brown | porch | milk
635,6,animal | armchair | brown | chair | couch | pad | dog | lay | paw | pillow | sit | stuff | teddy | toy | white,chair | couch | sit | animal | armchair | stuff | teddy | pad | pillow | lay | brown | white
4709,47,animal | black | dog | grass | play | stand | stuff | toy,stand | animal | grass | play | black | stuff
1082,10,beagle | brown | dog | floor | lay | park bench | sit | stare | white,sit | stare | lay | brown | white | park bench | floor | beagle
2580,25,catch | dog | grass | leash | neckband | pet | stand | walk | white | woman,stand | walk | grass | catch | woman | white
220,2,animal | dog | dress | floor | fur | hardwood floor | pink | sit | sweater | wear | white | wood floor,sit | animal | hardwood floor | wear | wood floor | sweater | white | floor | dress | pink
6031,60,bib | brown | dog | floor | kitchen floor | life jacket | radiator | red | safety vest | shirt | stand | stool | vest | wear | yellow,stand | kitchen floor | life jacket | red | yellow | safety vest | shirt | stool | bib | wear | vest | brown | floor | radiator
2466,24,brown | dog | floor | fur | neckband | stand | yellow,stand | yellow | floor | brown
8636,86,back | black | brown | car | car seat | catch | chihuahua | dog | lap | pet | seat | sit | woman,sit | catch | seat | woman | car seat | car | black | chihuahua | brown | lap | back
1562,15,beagle | brown | chase | dog | field | grass | grassy | green | lush | mouth | play | pointer | stand | toy | white,stand | green | field | grass | play | lush | brown | white | chase | grassy | beagle
10461,104,black | blanket | dog | path | leash | snow | snowy | stand | walk | winter,snowy | walk | snow | stand | winter | black | path | blanket
5335,53,brown | dog | floor | hardwood floor | kitchen floor | stand | stare | white | wood floor,stand | kitchen floor | stare | wood floor | hardwood floor | brown | white | floor
9852,98,armchair | computer | couch | dog | husky | lap | lay | pet | relax | sit | woman,computer | couch | sit | woman | armchair | husky | lay | relax | lap
2477,24,apron | beagle | brown | catch | dog | dress | girl | leash | pet | pink | stand | sun hat | woman,stand | girl | catch | woman | apron | brown | sun hat | pink | dress | beagle
7829,78,black | carpet | cocktail dress | dog | dress | floor | garment | jumpsuit | lab coat | robe | shirt | sleepwear | stand | wear | white,stand | jumpsuit | garment | robe | cocktail dress | sleepwear | shirt | wear | lab coat | black | carpet | white | floor | dress
1745,17,blanket | brown | couch | curl | pad | dog | dog bed | lay | paw | pillow | sleep,couch | curl | pad | blanket | pillow | lay | brown | sleep
9003,90,animal | bed | black | brown | carpet | cat bed | dog | dog bed | floor | lay | pillow | stuff | toy,bed | cat bed | animal | pillow | lay | black | brown | carpet | stuff | floor
10437,104,canopy | crowd | event | fair | festival | field | collect | gathering | grass | person | lush | outdoor | stall | stand | tent | white,stand | canopy | white | grass | field | tent | fair | festival | stall | lush | event | crowd | collect | gathering | outdoor | person
2770,27,bush | dog | grass | gray | greyhound | person | leash | man | neckband | pet | stand | walk | woman,stand | walk | bush | woman | greyhound | man | gray | grass | person
7890,78,black | rope | dog | grass | leash | mouth | neckband | stand | string | toy | walk | white,stand | walk | white | string | black | grass
4691,46,black | dog | floor | grass | green | hang | lay | lush | mouth | relax | sit,green | sit | hang | lay | black | lush | relax | grass | floor
9783,97,brown | dog | doorway | floor | green | husky | lay | leash | neckband | pavement | sit | stare | white,green | sit | pavement | stare | doorway | husky | lay | brown | white | floor
6471,64,beach | brown | coast | dog | sea | sand | shoreline | stand | water | white,sand | stand | coast | shoreline | sea | beach | water | brown | white
10727,107,black | dog | hang | house | house exterior | mouth | neckband | nose | out | siding | sky | stand | stare | yellow,siding | stand | sky | yellow | hang | stare | out | black | house exterior | house
11323,113,brown | catch | chair | dog | person | lap | lick | mouth | pet | poodle | porch | sit | wheelchair | woman,chair | sit | catch | poodle | woman | brown | porch | lap | person | wheelchair
7781,77,animal | catch | dog | person | lap | leash | man | pet | white,animal | catch | man | white | lap | person
395,3,brown | dog | hang | person | lay | leash | lick | mouth | park bench | paw | picnic table | pug | sit | stick,picnic table | pug | sit | hang | lay | brown | park bench | person | stick
2383,23,brown | carpet | sheepdog | dog | door | doorway | floor | husky | leash | neckband | shepherd | stand | tail,stand | shepherd | door | husky | doorway | sheepdog | brown | carpet | floor
6017,60,armchair | bed | blanket | brown | comfort | couch | dog | lay | neckband | pillow | relax,bed | comfort | couch | armchair | pillow | lay | relax | brown | blanket
9719,97,blue | carpet | dog | entertainment center | floor | food | husky | living room | neckband | paw | stare | toy | treat | white,blue | food | entertainment center | stare | husky | living room | carpet | white | floor
9667,96,brown | dirt road | dog | fur | road | rural | walk,walk | road | dirt road | rural | brown
2256,22,brown | dog | greyhound | hill | hillside | stone | sand | stand | white,sand | stand | hill | stone | hillside | greyhound | brown | white
5137,51,ball | brown | carpet | dog | floor | fur | lay | paw | toy,ball | lay | brown | carpet | floor
8388,83,bed | black | blanket | brown | cage | cat bed | crate | dog | dog bed | dog house | floor | lay | pillow | relax | rottweiler | sit | tile wall,bed | cat bed | sit | crate | pillow | cage | black | lay | relax | brown | floor | blanket | rottweiler | tile wall
9315,93,black | brown | catch | dog | girl | person | lap | pet | pink | shirt | sit | sweatshirt | wear | woman,girl | sit | sweatshirt | catch | woman | shirt | wear | black | brown | pink | lap | person
10963,109,armchair | ball | bite | sheepdog | couch | dog | gray | green | mouth | shepherd | sit | stand | tennis | toy,stand | shepherd | green | couch | ball | sit | tennis | armchair | sheepdog | bite | gray
3553,35,armchair | beagle | boy | brown | catch | dog | hug | lap | lick | man | mouth | pet | woman,hug | catch | boy | woman | armchair | man | brown | lap | beagle
3877,38,animal | beagle | brown | comb | dog | person | judge | miniature | stand | stool,stand | miniature | animal | stool | comb | person | brown | judge | beagle
6142,61,black | dog | grass | grassy | hang | hillside | leash | mouth | stand | stare | white,stand | grass | hang | stare | hillside | black | white | grassy
3276,32,beagle | black | dog | grass | lawn | leash | man | miniature | poodle | schnauzer | stand | yard,stand | miniature | lawn | poodle | yard | man | black | grass | beagle
3727,37,beagle | blanket | dog | floor | leash | neckband | snow | stand | walk | white,stand | walk | snow | white | floor | blanket | beagle
568,5,brown | carpet | chair | pad | dog | floor | paw | pillow | stand | stare | stool | white,stand | chair | stare | stool | pad | pillow | brown | carpet | white | floor
8242,82,arm | boy | catch | child | dog | girl | hug | pet | smile,hug | child | girl | catch | boy | smile | arm
10858,108,brown | cardboard box | carpet | dog | floor | hide | pomeranian | stand | stare,stand | cardboard box | stare | hide | brown | carpet | pomeranian | floor
5178,51,brown | carpet | chair | dog | dresser | floor | fur | lay | leash | neckband | paw,chair | lay | dresser | brown | carpet | floor
89,0,black | chihuahua | dog | person | leash | pet | stand | stare | walk,stand | walk | stare | black | chihuahua | person
11624,116,dog | grass | green | greyhound | leash | lush | neckband | sign | stand,stand | sign | green | greyhound | lush | grass
7189,71,dog | grass | grassy | green | lush | stand | walk | white,stand | walk | green | grass | lush | white | grassy
1959,19,chase | dog | fence | field | grass | grassy | gray | green | lush | neckband | run | white,green | field | grass | lush | gray | white | fence | run | chase | grassy
